x86_MM1,779
x86_MM5,780
x86_MOVD,781
x86_MM2,782
x86_MM6,783
x86_PUNPCKLDQ,784
x86_MOVQ,785
x86_MM3,786
x86_MM7,787
x86_PCMPGTB,788
x86_PAND,789
x86_PADDB,790
x86_PSLLD,791
x86_PSRLD,792
x86_CLC,793
x86_OUT,794
x86_IDIV,795
x86_SALC,796
x86_XCHG,797
x86_PUSHAL,798
x86_ES,799
x86_STI,800
x86_XLATB,801
x86_STOSD,802
x86_FCOMP,803
x86_STD,804
x86_SCASB,805
x86_IN,806
x86_LODSD,807
x86_AAM,808
x86_LJMP,809
:,810
x86_MOVSB,811
x86_AAS,812
x86_CMC,813
x86_INT3,814
x86_STC,815
x86_JNO,816
x86_AAA,817
x86_INT,818
x86_JECXZ,819
x86_POPAL,820
x86_FSUBR,821
x86_DAS,822
x86_FLDENV,823
x86_JNP,824
x86_CMPSB,825
x86_FICOM,826
x86_IRETD,827
x86_DAA,828
x86_LAHF,829
x86_RCL,830
x86_STOSB,831
x86_SS,832
x86_JO,833
x86_SAL,834
x86_FIDIV,835
x86_LOOPE,836
x86_LODSB,837
x86_CMPSD,838
x86_FCMOVNU,839
UNBEKNOWNST:,840
0x3,841
x86_RCR,842
x86_LOOPNE,843
x86_FIST,844
x86_SP,845
x86_FDIVR,846
JNS,847
x86_AAD,848
x86_FISUBR,849
x86_SCASD,850
x86_FABS,851
0x5,852
x86_FCOM,853
x86_CWDE,854
x86_FNSTENV,855
0xbf65170d,856
x86_FCMOVBE,857
0x0,858
0x7,859
0xc323c704,860
x86_FNSAVE,861
x86_SAHF,862
x86_FS,863
x86_EMMS,864
0xd3217458,865
x86_FISTTP,866
x86_FNSTSW,867
x86_PSUBSW,868
x86_FSUB,869
x86_FMUL,870
x86_FDIV,871
JAE,872
x86_FCMOVNBE,873
0x1,874
0x2,875
x86_FCMOVNB,876
MOVSB,877
STOSB,878
x86_MOVUPS,879
x86_FADD,880
x86_MOVDQU,881
x86_MOVDQA,882
x86_PSHUFB,883
x86_PADDQ,884
x86_PSHUFD,885
x86_POR,886
x86_PADDD,887
x86_PCMPGTD,888
x86_BSF,889
x86_SHUFPS,890
x86_PSLLDQ,891
x86_FCMOVNE,892
x86_FUCOMPP,893
x86_PANDN,894
x86_PALIGNR,895
x86_MOVHLPS,896
0xfffff620,897
0xfffff5c4,898
0xfffff5a1,899
0xfffff561,900
0xfffff4df,901
x86_BSWAP,902
x86_FCHS,903
x86_FLD1,904
x86_FMULP,905
x86_FSUBRP,906
OPAQUE_CONST_4B,907
x86_SETAE,908
x86_SETA,909
x86_PMULUDQ,910
x86_PSRLQ,911
x86_FIADD,912
x86_FSIN,913
x86_FCMOVU,914
x86_BX,915
x86_FIMUL,916
0xad2d002d,917
0xc21d001d,918
0xcf350035,919
x86_FST,920
x86_PSUBD,921
x86_PUNPCKHDQ,922
x86_PUNPCKLQDQ,923
x86_PUNPCKHQDQ,924
x86_FFREE,925
x86_FCMOVB,926
OPAQUE_CONST_45,927
OPAQUE_CONST_47,928
OPAQUE_CONST_4D,929
OPAQUE_CONST_51,930
x86_CX,931
OPAQUE_CONST_49,932
OPAQUE_CONST_60,933
OPAQUE_CONST_62,934
OPAQUE_CONST_55,935
OPAQUE_CONST_67,936
OPAQUE_CONST_6A,937
OPAQUE_CONST_77,938
OPAQUE_CONST_41,939
OPAQUE_CONST_53,940
OPAQUE_CONST_5B,941
OPAQUE_CONST_5F,942
OPAQUE_CONST_64,943
OPAQUE_CONST_65,944
OPAQUE_CONST_66,945
OPAQUE_CONST_68,946
OPAQUE_CONST_69,947
OPAQUE_CONST_6B,948
OPAQUE_CONST_6D,949
OPAQUE_CONST_6E,950
OPAQUE_CONST_6F,951
OPAQUE_CONST_71,952
OPAQUE_CONST_72,953
OPAQUE_CONST_74,954
OPAQUE_CONST_75,955
OPAQUE_CONST_76,956
OPAQUE_CONST_78,957
OPAQUE_CONST_79,958
OPAQUE_CONST_7A,959
OPAQUE_CONST_7C,960
OPAQUE_CONST_7D,961
OPAQUE_CONST_7E,962
OPAQUE_CONST_7F,963
OPAQUE_CONST_80,964
OPAQUE_CONST_81,965
OPAQUE_CONST_82,966
OPAQUE_CONST_83,967
OPAQUE_CONST_84,968
OPAQUE_CONST_85,969
OPAQUE_CONST_86,970
OPAQUE_CONST_87,971
OPAQUE_CONST_89,972
OPAQUE_CONST_8B,973
OPAQUE_CONST_8E,974
OPAQUE_CONST_8F,975
OPAQUE_CONST_90,976
